source_file,season_name,player_name,position_name,appearances,clean_sheets,goals_conceded,tackles,tackle_success_pct,last_man_tackles,blocked_shots,interceptions,clearances,headed_clearances,clearances_off_line,recoveries,duels_won,duels_lost,successful_50_50s,aerial_battles_won,aerial_battles_lost,own_goals,errors_leading_to_goal,assists,passes,passes_per_match,big_chances_created,crosses,cross_accuracy_pct,through_balls,accurate_long_balls,yellow_cards,red_cards,fouls,offsides,goals,headed_goals,goals_with_right_foot,goals_with_left_foot,hit_woodwork,goals_per_match,penalties_scored,freekicks_scored,shots,shots_on_target,shooting_accuracy_pct,big_chances_missed,saves,penalties_saved,punches,high_claims,catches,sweeper_clearances,throw_outs,goal_kicks
pl_19-20.csv,2019/20,Jamie Sterry,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Steve Cook,Defender,29,3,47,22,50%,1,4,44,151,76,1,112,153,93,3,115,66,0,0,0,"1,271",43.83,1,1,0%,0,78,6,1,16,1,1,1,0,0,1,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Enda Stevens,Defender,38,12,39,81,57%,0,7,35,59,22,0,226,192,186,61,31,32,0,2,4,"1,469",38.66,9,123,16%,2,70,7,0,39,2,2,1,0,1,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Layton Stewart,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Marco Stiepermann,Midfielder,24,,,20,40%,,7,5,16,12,,56,67,127,17,15,56,,0,0,404,16.83,1,6,0%,5,9,6,0,22,0,0,0,0,0,1,0.00,0,0,19,6,32%,0,,,,,,,,
pl_19-20.csv,2019/20,John Stones,Defender,16,3,16,16,63%,0,1,9,31,16,0,69,66,30,5,44,24,0,0,0,"1,035",64.69,0,0,0%,0,52,0,0,5,1,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Daniel Sturridge,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Denis Suárez,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Andrew Surman,Midfielder,5,,,4,50%,,1,1,4,3,,18,9,11,0,4,6,,0,0,127,25.40,0,3,67%,0,6,1,0,1,0,0,0,0,0,0,0.00,0,0,1,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Sam Surridge,Forward,4,,,0,,,0,1,0,0,,,,,,,,,,0,9,2.25,0,1,,,,0,0,2,0,0,0,0,0,0,0.00,0,0,2,0,0%,1,,,,,,,,
pl_19-20.csv,2019/20,Markus Suttner,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Alexander Sørloth,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Japhet Tanganga,Defender,6,2,7,17,53%,0,1,11,29,21,1,27,45,32,6,18,11,0,1,0,201,33.50,0,2,0%,0,6,1,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Shani Tarashaj,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Matt Targett,Defender,28,4,40,52,56%,0,1,56,68,31,0,122,113,121,8,37,38,0,0,2,947,33.82,8,81,27%,3,49,4,0,27,0,1,0,0,1,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,James Tarkowski,Defender,38,15,50,66,65%,1,6,63,200,111,0,180,307,145,13,198,74,0,0,2,"1,350",35.53,6,4,0%,0,105,10,0,49,3,2,0,1,1,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Percy Tau,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Nikola Tavares,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Neil Taylor,Defender,14,2,25,16,69%,1,1,20,27,8,0,56,33,34,2,9,15,0,0,0,419,29.93,1,9,11%,0,15,2,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Slobodan Tedic,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Nathan Tella,Midfielder,1,,,0,0%,,0,0,0,0,,0,2,1,0,1,1,,0,0,1,1.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1,1,100%,0,,,,,,,,
pl_19-20.csv,2019/20,Alexander Tettey,Midfielder,30,,,23,78%,,10,43,67,28,,165,80,89,15,36,29,,0,1,"1,293",43.10,1,4,25%,1,47,5,0,21,0,1,0,0,1,2,0.03,0,0,23,4,17%,0,,,,,,,,
pl_19-20.csv,2019/20,Bobby Thomas,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Dominic Thompson,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Youri Tielemans,Midfielder,37,,,52,56%,,21,22,12,4,,188,155,156,29,26,30,,0,6,"1,780",48.11,8,81,19%,13,99,2,0,32,1,3,0,2,1,1,0.08,0,0,56,13,23%,1,,,,,,,,
pl_19-20.csv,2019/20,Kieran Tierney,Defender,15,1,16,20,80%,0,1,9,30,10,0,60,53,35,12,9,15,0,0,1,441,29.40,1,44,18%,0,18,2,0,8,0,1,0,0,1,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Timi Odusina,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Tom Dele-Bashiru,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,James Tomkins,Defender,18,3,23,29,59%,0,0,21,99,42,0,82,100,53,1,60,32,0,0,1,671,37.28,0,1,0%,1,46,5,0,14,1,1,1,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Fikayo Tomori,Defender,15,4,18,29,55%,1,1,22,42,19,0,95,78,47,9,34,28,0,0,0,"1,151",76.73,0,4,25%,3,42,3,0,7,1,1,0,1,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Toni Martínez,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Lucas Torreira,Midfielder,29,,,31,52%,,4,34,22,10,,107,101,81,17,11,21,,0,1,903,31.14,0,12,25%,2,34,7,0,24,0,1,0,1,0,0,0.03,0,0,21,6,29%,1,,,,,,,,
pl_19-20.csv,2019/20,Tosin Adarabioyo,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Cenk Tosun,Forward,10,,,4,,,3,0,2,2,,,,,,,,,,0,98,9.80,1,4,,,,0,0,8,2,2,2,0,0,0,0.20,0,0,15,5,33%,1,,,,,,,,
pl_19-20.csv,2019/20,Andros Townsend,Midfielder,24,,,34,62%,,4,15,6,2,,97,102,92,38,5,11,,1,1,393,16.38,3,67,24%,1,11,0,0,9,1,1,0,0,1,0,0.04,0,0,12,5,42%,0,,,,,,,,
pl_19-20.csv,2019/20,Adama Traoré,Forward,37,,,33,,,15,13,13,8,,,,,,,,,,9,713,19.27,10,183,,,,1,0,39,6,4,0,4,0,2,0.11,0,0,43,12,28%,4,,,,,,,,
pl_19-20.csv,2019/20,Mark Travers,Goalkeeper,1,0,3,,,,,,,,,,,,,,,0,1,0,25,25.00,,,,,2,0,0,0,,0,,,,,,,,,,,,2,0,0,0,0,0,5,7
pl_19-20.csv,2019/20,Trézéguet,Midfielder,34,,,38,42%,,22,25,14,9,,79,128,166,30,29,44,,0,1,364,10.71,0,67,16%,0,9,2,1,35,6,6,0,5,1,2,0.18,0,0,50,17,34%,3,,,,,,,,
pl_19-20.csv,2019/20,Kieran Trippier,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Leandro Trossard,Forward,31,,,22,,,8,9,6,2,,,,,,,,,,3,710,22.90,5,75,,,,0,0,14,4,5,0,3,2,2,0.16,0,0,41,12,29%,8,,,,,,,,
pl_19-20.csv,2019/20,Tom Trybull,Midfielder,16,,,39,64%,,3,16,32,14,,63,79,92,6,24,15,,0,0,615,38.44,0,0,0%,0,27,2,0,26,2,0,0,0,0,0,0.00,0,0,11,2,18%,0,,,,,,,,
pl_19-20.csv,2019/20,Aaron Tshibola,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Axel Tuanzebe,Defender,5,0,3,2,100%,0,0,5,4,3,0,15,8,20,0,3,12,0,1,0,136,27.20,0,1,0%,0,4,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Joe Tupper,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
pl_19-20.csv,2019/20,Tyler Smith,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Ike Ugbo,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Leonardo Ulloa,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Luis Antonio Valencia,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Yan Valery,Defender,11,0,20,20,35%,0,1,13,29,10,0,45,62,64,14,20,17,0,2,0,222,20.18,2,11,18%,1,6,1,0,7,3,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Jesús Vallejo,Defender,2,0,6,1,100%,0,0,2,7,2,0,11,8,7,1,5,3,0,0,0,118,59.00,0,1,100%,0,8,1,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Patrick van Aanholt,Defender,29,8,38,43,53%,0,9,45,44,22,1,176,83,88,16,17,16,1,0,2,"1,216",41.93,5,92,34%,2,30,0,0,9,2,3,0,0,3,1,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Sepp van den Berg,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Virgil van Dijk,Defender,38,15,33,23,52%,2,5,40,162,83,1,220,239,81,3,191,60,0,1,1,"3,259",85.76,2,0,0%,7,205,1,0,16,1,5,5,0,0,1,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Marco van Ginkel,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Jamie Vardy,Forward,35,,,15,,,18,2,22,17,,,,,,,,,,5,442,12.63,12,31,,,,2,0,20,28,23,3,11,9,4,0.66,4,0,89,43,48%,18,,,,,,,,
pl_19-20.csv,2019/20,Indiana Vassilev,Forward,4,,,0,,,0,0,0,0,,,,,,,,,,0,11,2.75,0,0,,,,0,0,0,2,0,0,0,0,0,0.00,0,0,1,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Michael Verrips,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
pl_19-20.csv,2019/20,Jan Vertonghen,Defender,23,4,24,40,60%,0,1,33,66,32,0,108,121,52,5,59,25,0,0,1,"1,101",47.87,2,19,5%,0,40,2,0,7,0,1,1,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Jannik Vestergaard,Defender,19,4,26,19,63%,0,2,26,97,50,0,80,112,58,3,81,29,0,0,0,822,43.26,1,1,100%,0,42,3,0,9,0,1,1,0,0,1,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Nikola Vlasic,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Sam Vokes,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Jake Vokins,Defender,1,0,1,2,100%,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,58,58.00,0,1,0%,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Michel Vorm,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
pl_19-20.csv,2019/20,Mario Vrancic,Midfielder,20,,,27,59%,,5,10,3,2,,46,53,46,5,8,9,,1,0,452,22.60,1,6,0%,3,16,3,0,13,1,1,0,1,0,0,0.05,0,0,14,3,21%,2,,,,,,,,
pl_19-20.csv,2019/20,Matej Vydra,Forward,19,,,4,,,1,1,6,4,,,,,,,,,,1,136,7.16,1,3,,,,0,0,1,3,2,0,1,1,1,0.11,0,0,18,10,56%,7,,,,,,,,
pl_19-20.csv,2019/20,Theo Walcott,Forward,25,,,13,,,12,8,1,0,,,,,,,,,,3,354,14.16,7,42,,,,1,0,9,10,2,1,1,0,1,0.08,0,0,31,10,32%,5,,,,,,,,
pl_19-20.csv,2019/20,Kyle Walker,Defender,29,10,24,28,64%,0,5,28,35,15,1,144,96,99,23,30,33,0,0,4,"1,939",66.86,1,54,19%,1,125,5,0,27,3,1,0,0,1,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Kyle Walker-Peters,Defender,13,2,12,21,62%,0,2,17,22,10,0,75,77,53,22,9,19,0,0,0,532,40.92,2,19,5%,0,14,1,0,7,2,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Jonathan Walters,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Christian Walton,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
pl_19-20.csv,2019/20,Aaron Wan-Bissaka,Defender,35,11,33,129,62%,0,2,66,58,26,0,179,226,148,54,24,35,0,0,4,"1,651",47.17,4,103,14%,2,33,8,0,21,1,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Victor Wanyama,Midfielder,2,,,0,0%,,0,0,0,0,,4,3,1,1,1,0,,0,0,19,9.50,0,0,0%,0,1,1,0,1,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Stephen Ward,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,James Ward-Prowse,Midfielder,38,,,92,52%,,14,60,71,38,,249,218,202,14,73,65,,0,3,"1,666",43.84,7,267,22%,2,81,9,0,57,0,5,0,4,1,1,0.13,1,2,57,26,46%,5,,,,,,,,
pl_19-20.csv,2019/20,Conor Washington,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Elliot Watt,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Kelland Watts,Defender,1,0,1,1,0%,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Adam Webster,Defender,31,5,44,30,57%,0,3,45,107,53,0,177,170,104,14,111,65,1,1,1,"1,880",60.65,2,6,33%,1,114,4,0,13,0,3,2,1,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Danny Welbeck,Forward,18,,,14,,,4,5,5,4,,,,,,,,,,0,165,9.17,0,1,,,,0,0,9,2,2,0,1,1,0,0.11,0,0,22,9,41%,5,,,,,,,,
pl_19-20.csv,2019/20,Nahki Wells,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Wesley,Forward,21,,,15,,,8,4,23,18,,,,,,,,,,1,367,17.48,1,7,,,,3,0,43,14,5,0,5,0,1,0.24,0,0,35,18,51%,5,,,,,,,,
pl_19-20.csv,2019/20,Ashley Westwood,Midfielder,35,,,54,61%,,5,32,26,8,,262,110,112,8,16,26,,0,6,"1,741",49.74,11,146,27%,4,116,9,0,33,1,2,0,2,0,0,0.06,0,0,13,3,23%,0,,,,,,,,
pl_19-20.csv,2019/20,Glenn Whelan,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Ben White,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Alfie Whiteman,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
pl_19-20.csv,2019/20,Connor Wickham,Forward,6,,,1,,,0,1,0,0,,,,,,,,,,1,46,7.67,1,0,,,,0,0,4,1,1,0,1,0,0,0.17,0,0,3,2,67%,1,,,,,,,,
pl_19-20.csv,2019/20,Georginio Wijnaldum,Midfielder,37,,,38,53%,,5,17,33,18,,189,141,158,41,30,51,,0,0,"1,625",43.92,0,5,20%,0,41,0,0,15,1,4,1,3,0,0,0.11,0,0,36,15,42%,2,,,,,,,,
pl_19-20.csv,2019/20,Yanic Wildschut,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Wilfred Ndidi,Midfielder,32,,,128,52%,,7,80,61,25,,271,260,203,22,83,69,,1,1,"1,669",52.16,0,3,0%,2,79,6,0,56,1,2,1,1,0,1,0.06,0,0,26,3,12%,0,,,,,,,,
pl_19-20.csv,2019/20,Jetro Willems,Defender,19,2,24,37,51%,0,5,17,38,22,0,95,97,65,21,22,16,0,0,2,429,22.58,2,32,16%,1,9,0,0,10,1,2,0,2,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Joe Williams,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Willian,Forward,36,,,45,,,23,20,7,3,,,,,,,,,,7,"1,436",39.89,12,174,,,,4,0,17,4,9,0,9,0,1,0.25,4,1,71,29,41%,4,,,,,,,,
pl_19-20.csv,2019/20,Joseph Willock,Midfielder,29,,,25,64%,,3,4,9,4,,62,67,63,21,8,14,,0,1,343,11.83,1,9,22%,2,13,2,0,10,0,1,0,1,0,0,0.03,0,0,15,5,33%,2,,,,,,,,
pl_19-20.csv,2019/20,Ben Wilmot,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Jack Wilshere,Midfielder,8,,,1,0%,,0,1,0,0,,11,16,18,1,6,1,,0,0,75,9.38,0,0,0%,0,1,0,0,1,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Callum Wilson,Forward,35,,,12,,,10,4,16,12,,,,,,,,,,1,510,14.57,4,27,,,,10,0,55,32,8,1,5,2,0,0.23,0,0,55,21,38%,10,,,,,,,,
pl_19-20.csv,2019/20,Harry Winks,Midfielder,31,,,40,60%,,4,36,30,9,,162,92,90,15,14,8,,0,0,"1,694",54.65,1,28,21%,5,78,9,0,24,0,0,0,0,0,0,0.00,0,0,14,2,14%,0,,,,,,,,
pl_19-20.csv,2019/20,Ben Winterbottom,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
pl_19-20.csv,2019/20,Henry Wise,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Chris Wood,Forward,32,,,7,,,8,4,18,14,,,,,,,,,,1,460,14.38,1,8,,,,1,0,34,35,14,5,4,5,0,0.44,1,0,65,31,48%,20,,,,,,,,
pl_19-20.csv,2019/20,Ben Woodburn,Forward,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Freddie Woodman,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
pl_19-20.csv,2019/20,Sam Woods,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Callum Wright,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Xande Silva,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
pl_19-20.csv,2019/20,Granit Xhaka,Midfielder,31,,,45,56%,,3,21,55,36,,195,147,158,25,45,55,,0,2,"1,903",61.39,1,16,19%,4,126,10,0,56,0,1,0,0,1,0,0.03,0,0,11,3,27%,0,,,,,,,,
pl_19-20.csv,2019/20,Romaric Yapi,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Andriy Yarmolenko,Forward,23,,,13,,,4,6,4,3,,,,,,,,,,1,403,17.52,6,20,,,,2,0,16,8,5,0,0,5,1,0.22,0,0,26,13,50%,2,,,,,,,,
pl_19-20.csv,2019/20,DeAndre Yedlin,Defender,16,1,18,18,72%,0,0,10,16,6,1,38,36,39,1,8,13,0,0,0,246,15.38,0,28,21%,0,13,3,0,8,2,1,1,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Maya Yoshida,Defender,8,1,18,8,63%,0,0,4,25,14,0,33,27,16,1,14,7,0,0,0,267,33.38,0,0,0%,0,15,1,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Ashley Young,Defender,12,2,10,14,50%,0,0,11,22,12,0,59,50,47,7,14,7,0,0,0,571,47.58,2,62,35%,0,27,5,0,14,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Pablo Zabaleta,Defender,10,0,14,18,56%,0,0,14,16,9,0,27,37,28,2,8,12,0,0,0,249,24.90,1,16,6%,0,6,2,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Wilfried Zaha,Forward,38,,,43,,,22,18,2,2,,,,,,,,,,3,"1,094",28.79,4,68,,,,5,0,48,16,4,0,2,2,1,0.11,0,0,61,17,28%,5,,,,,,,,
pl_19-20.csv,2019/20,Davide Zappacosta,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
pl_19-20.csv,2019/20,Marvin Zeegelaar,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
