match_id,season_id,match_date,home_team_id,away_team_id,full_time_home_goals,full_time_away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result
1515,4,2019-05-12,15,8,0,0,D,0,0,D
1516,4,2019-05-12,16,31,2,0,H,1,0,H
1517,4,2019-05-12,18,7,0,2,A,0,1,A
1518,4,2019-05-12,23,12,1,1,D,1,0,H
1519,4,2019-05-12,27,10,2,2,D,1,0,H
1520,4,2019-05-12,28,30,1,4,A,0,2,A
1521,5,2019-08-09,16,21,4,1,H,4,0,H
1522,5,2019-08-10,30,17,0,5,A,0,1,A
1523,5,2019-08-10,3,22,1,1,D,0,0,D
1524,5,2019-08-10,6,23,3,0,H,0,0,D
1525,5,2019-08-10,9,10,0,0,D,0,0,D
1526,5,2019-08-10,28,5,0,3,A,0,1,A
1527,5,2019-08-10,27,2,3,1,H,0,1,A
1528,5,2019-08-11,15,31,0,0,D,0,0,D
1529,5,2019-08-11,20,1,0,1,A,0,0,D
1530,5,2019-08-11,18,8,4,0,H,1,0,H
1531,5,2019-08-17,1,6,2,1,H,1,1,D
1532,5,2019-08-17,2,3,1,2,A,0,2,A
1533,5,2019-08-17,5,30,1,1,D,0,0,D
1534,5,2019-08-17,10,28,1,0,H,1,0,H
1535,5,2019-08-17,21,20,3,1,H,1,0,H
1536,5,2019-08-17,23,16,1,2,A,0,1,A
1537,5,2019-08-17,17,27,2,2,D,2,1,H
1538,5,2019-08-18,22,9,1,0,H,0,0,D
1539,5,2019-08-18,8,15,1,1,D,1,0,H
1540,5,2019-08-19,31,18,1,1,D,0,1,A
1541,5,2019-08-23,2,10,2,0,H,1,0,H
1542,5,2019-08-24,21,8,2,3,A,2,2,D
1543,5,2019-08-24,5,23,0,2,A,0,0,D
1544,5,2019-08-24,18,9,1,2,A,0,1,A
1545,5,2019-08-24,22,15,1,2,A,0,1,A
1546,5,2019-08-24,28,30,1,3,A,1,1,D
1547,5,2019-08-24,16,1,3,1,H,1,0,H
1548,5,2019-08-25,3,17,1,3,A,1,2,A
1549,5,2019-08-25,27,20,0,1,A,0,1,A
1550,5,2019-08-25,31,6,1,1,D,0,1,A
1551,5,2019-08-31,23,18,1,1,D,0,1,A
1552,5,2019-08-31,8,22,2,2,D,2,0,H
1553,5,2019-08-31,9,2,1,0,H,0,0,D
1554,5,2019-08-31,15,3,3,1,H,2,1,H
1555,5,2019-08-31,17,5,4,0,H,2,0,H
1556,5,2019-08-31,20,28,1,1,D,1,1,D
1557,5,2019-08-31,30,21,2,0,H,1,0,H
1558,5,2019-08-31,6,16,0,3,A,0,2,A
1559,5,2019-09-01,10,31,3,2,H,2,1,H
1560,5,2019-09-01,1,27,2,2,D,1,2,A
1561,5,2019-09-14,16,20,3,1,H,2,1,H
1562,5,2019-09-14,5,6,1,1,D,0,0,D
1563,5,2019-09-14,18,15,1,0,H,1,0,H
1564,5,2019-09-14,22,23,0,1,A,0,0,D
1565,5,2019-09-14,27,9,4,0,H,4,0,H
1566,5,2019-09-14,31,8,2,5,A,0,3,A
1567,5,2019-09-14,21,17,3,2,H,2,1,H
1568,5,2019-09-15,3,10,3,1,H,1,1,D
1569,5,2019-09-15,28,1,2,2,D,0,2,A
1570,5,2019-09-16,2,30,0,0,D,0,0,D
1571,5,2019-09-20,23,3,1,3,A,0,2,A
1572,5,2019-09-21,15,27,2,1,H,0,1,A
1573,5,2019-09-21,6,21,2,0,H,2,0,H
1574,5,2019-09-21,10,22,0,2,A,0,1,A
1575,5,2019-09-21,17,28,8,0,H,5,0,H
1576,5,2019-09-21,20,5,0,0,D,0,0,D
1577,5,2019-09-22,9,31,1,1,D,0,0,D
1578,5,2019-09-22,30,18,2,0,H,1,0,H
1579,5,2019-09-22,1,2,3,2,H,0,1,A
1580,5,2019-09-22,8,16,1,2,A,0,2,A
1581,5,2019-09-28,22,16,0,1,A,0,0,D
1582,5,2019-09-28,2,6,2,2,D,1,0,H
1583,5,2019-09-28,3,30,2,2,D,1,1,D
1584,5,2019-09-28,8,5,2,0,H,0,0,D
1585,5,2019-09-28,9,21,2,0,H,1,0,H
1586,5,2019-09-28,27,23,2,1,H,2,1,H
1587,5,2019-09-28,31,28,2,0,H,1,0,H
1588,5,2019-09-28,10,17,1,3,A,1,1,D
1589,5,2019-09-29,15,20,5,0,H,1,0,H
1590,5,2019-09-30,18,1,1,1,D,1,0,H
1591,5,2019-10-05,5,27,3,0,H,2,0,H
1592,5,2019-10-05,6,10,1,0,H,0,0,D
1593,5,2019-10-05,16,15,2,1,H,1,0,H
1594,5,2019-10-05,21,2,1,5,A,0,2,A
1595,5,2019-10-05,28,22,0,0,D,0,0,D
1596,5,2019-10-05,30,9,1,2,A,0,0,D
1597,5,2019-10-06,1,3,1,0,H,1,0,H
1598,5,2019-10-06,17,31,0,2,A,0,0,D
1599,5,2019-10-06,23,8,1,4,A,1,3,A
1600,5,2019-10-06,20,18,1,0,H,0,0,D
1601,5,2019-10-19,10,30,2,0,H,1,0,H
1602,5,2019-10-19,2,5,2,1,H,1,1,D
1603,5,2019-10-19,3,21,0,0,D,0,0,D
1604,5,2019-10-19,8,20,1,0,H,0,0,D
1605,5,2019-10-19,15,6,2,1,H,1,1,D
1606,5,2019-10-19,27,28,1,1,D,0,1,A
1607,5,2019-10-19,31,23,1,1,D,0,0,D
1608,5,2019-10-19,9,17,0,2,A,0,2,A
1609,5,2019-10-20,18,16,1,1,D,1,0,H
1610,5,2019-10-21,22,1,1,0,H,1,0,H
1611,5,2019-10-25,23,15,0,9,A,0,5,A
1612,5,2019-10-26,17,2,3,0,H,0,0,D
1613,5,2019-10-26,5,10,3,2,H,1,1,D
1614,5,2019-10-26,28,3,0,0,D,0,0,D
1615,5,2019-10-26,30,22,1,1,D,1,0,H
1616,5,2019-10-26,6,8,2,4,A,0,2,A
1617,5,2019-10-27,20,31,1,1,D,1,0,H
1618,5,2019-10-27,1,9,2,2,D,2,1,H
1619,5,2019-10-27,16,27,2,1,H,0,1,A
1620,5,2019-10-27,21,18,1,3,A,0,2,A
1621,5,2019-11-02,3,18,1,0,H,1,0,H
1622,5,2019-11-02,1,31,1,1,D,1,0,H
1623,5,2019-11-02,2,16,1,2,A,1,0,H
1624,5,2019-11-02,5,21,2,0,H,0,0,D
1625,5,2019-11-02,17,23,2,1,H,0,1,A
1626,5,2019-11-02,22,6,3,0,H,3,0,H
1627,5,2019-11-02,30,20,2,3,A,0,2,A
1628,5,2019-11-02,28,8,1,2,A,0,1,A
1629,5,2019-11-03,9,15,0,2,A,0,0,D
1630,5,2019-11-03,10,27,1,1,D,0,0,D
1631,5,2019-11-08,21,28,0,2,A,0,1,A
1632,5,2019-11-09,8,9,2,0,H,0,0,D
1633,5,2019-11-09,6,30,3,0,H,2,0,H
1634,5,2019-11-09,20,3,2,1,H,1,1,D
1635,5,2019-11-09,23,10,1,2,A,0,1,A
1636,5,2019-11-09,27,22,1,1,D,0,0,D
1637,5,2019-11-09,15,1,2,0,H,0,0,D
1638,5,2019-11-10,18,5,3,1,H,2,0,H
1639,5,2019-11-10,31,2,2,1,H,1,0,H
1640,5,2019-11-10,16,17,3,1,H,2,0,H
1641,5,2019-11-23,30,27,2,3,A,0,2,A
1642,5,2019-11-23,1,23,2,2,D,1,1,D
1643,5,2019-11-23,3,31,1,2,A,0,2,A
1644,5,2019-11-23,5,15,0,2,A,0,0,D
1645,5,2019-11-23,9,16,1,2,A,0,0,D
1646,5,2019-11-23,10,21,0,2,A,0,0,D
1647,5,2019-11-23,28,6,0,3,A,0,0,D
1648,5,2019-11-23,17,8,2,1,H,2,1,H
1649,5,2019-11-24,22,18,3,3,D,1,0,H
1650,5,2019-11-25,2,20,2,0,H,2,0,H
1651,5,2019-11-30,20,17,2,2,D,1,1,D
1652,5,2019-11-30,6,9,0,2,A,0,1,A
1653,5,2019-11-30,8,30,0,1,A,0,0,D
1654,5,2019-11-30,16,5,2,1,H,2,0,H
1655,5,2019-11-30,27,3,3,2,H,1,0,H
1656,5,2019-11-30,23,28,2,1,H,0,1,A
1657,5,2019-12-01,21,1,2,2,D,2,1,H
1658,5,2019-12-01,31,22,1,1,D,0,1,A
1659,5,2019-12-01,15,10,2,1,H,0,1,A
1660,5,2019-12-01,18,2,2,2,D,1,1,D
1661,5,2019-12-03,9,3,1,0,H,0,0,D
1662,5,2019-12-03,6,17,1,4,A,0,1,A
1663,5,2019-12-04,8,2,2,1,H,1,1,D
1664,5,2019-12-04,15,28,2,0,H,0,0,D
1665,5,2019-12-04,18,27,2,1,H,1,1,D
1666,5,2019-12-04,23,21,2,1,H,2,0,H
1667,5,2019-12-04,31,30,2,0,H,1,0,H
1668,5,2019-12-04,16,10,5,2,H,4,2,H
1669,5,2019-12-05,22,20,0,2,A,0,1,A
1670,5,2019-12-05,1,5,1,2,A,0,1,A
1671,5,2019-12-07,10,8,3,1,H,1,0,H
1672,5,2019-12-07,3,16,0,3,A,0,2,A
1673,5,2019-12-07,27,6,5,0,H,3,0,H
1674,5,2019-12-07,28,9,0,0,D,0,0,D
1675,5,2019-12-07,17,18,1,2,A,0,2,A
1676,5,2019-12-08,2,15,1,4,A,1,2,A
1677,5,2019-12-08,20,23,2,1,H,0,0,D
1678,5,2019-12-08,21,22,1,2,A,1,0,H
1679,5,2019-12-08,5,31,2,2,D,2,2,D
1680,5,2019-12-09,30,1,1,3,A,1,0,H
1681,5,2019-12-14,16,28,2,0,H,1,0,H
1682,5,2019-12-14,6,20,1,0,H,0,0,D
1683,5,2019-12-14,8,3,0,1,A,0,0,D
1684,5,2019-12-14,15,21,1,1,D,1,1,D
1685,5,2019-12-14,22,2,2,0,H,0,0,D
1686,5,2019-12-14,23,30,0,1,A,0,1,A
1687,5,2019-12-15,18,10,1,1,D,0,1,A
1688,5,2019-12-15,31,27,1,2,A,0,1,A
1689,5,2019-12-15,1,17,0,3,A,0,3,A
1690,5,2019-12-16,9,5,1,1,D,0,0,D
1691,5,2019-12-21,10,1,0,0,D,0,0,D
1692,5,2019-12-21,2,23,1,3,A,0,2,A
1693,5,2019-12-21,3,6,0,1,A,0,0,D
1694,5,2019-12-21,5,22,0,1,A,0,1,A
1695,5,2019-12-21,20,9,1,0,H,0,0,D
1696,5,2019-12-21,21,31,1,2,A,1,0,H
1697,5,2019-12-21,17,15,3,1,H,2,1,H
1698,5,2019-12-22,28,18,2,0,H,0,0,D
1699,5,2019-12-22,27,8,0,2,A,0,2,A
1700,5,2019-12-26,27,5,2,1,H,0,1,A
1701,5,2019-12-26,2,21,1,0,H,0,0,D
1702,5,2019-12-26,3,1,1,1,D,1,0,H
1703,5,2019-12-26,8,23,0,2,A,0,1,A
1704,5,2019-12-26,9,30,2,1,H,0,0,D
1705,5,2019-12-26,10,6,1,0,H,0,0,D
1706,5,2019-12-26,22,28,1,1,D,1,1,D
1707,5,2019-12-26,18,20,4,1,H,3,1,H
1708,5,2019-12-26,15,16,0,4,A,0,1,A
1709,5,2019-12-27,31,17,3,2,H,0,1,A
1710,5,2019-12-28,5,3,2,0,H,1,0,H
1711,5,2019-12-28,20,10,1,2,A,0,1,A
1712,5,2019-12-28,23,9,1,1,D,0,0,D
1713,5,2019-12-28,28,2,3,0,H,1,0,H
1714,5,2019-12-28,21,27,2,2,D,1,0,H
1715,5,2019-12-28,30,15,1,2,A,1,1,D
1716,5,2019-12-28,6,18,0,2,A,0,1,A
1717,5,2019-12-29,1,8,1,2,A,1,0,H
1718,5,2019-12-29,16,31,1,0,H,1,0,H
1719,5,2019-12-29,17,22,2,0,H,0,0,D
1720,5,2020-01-01,5,8,1,1,D,0,1,A
1721,5,2020-01-01,6,2,1,2,A,0,2,A
1722,5,2020-01-01,20,15,0,3,A,0,2,A
1723,5,2020-01-01,23,27,1,0,H,1,0,H
1724,5,2020-01-01,28,31,2,1,H,1,0,H
1725,5,2020-01-01,17,10,2,1,H,0,0,D
1726,5,2020-01-01,21,9,1,1,D,1,0,H
1727,5,2020-01-01,30,3,4,0,H,3,0,H
1728,5,2020-01-01,1,18,2,0,H,2,0,H
1729,5,2020-01-02,16,22,2,0,H,1,0,H
1730,5,2020-01-10,22,30,1,0,H,0,0,D
1731,5,2020-01-11,9,1,1,1,D,0,1,A
1732,5,2020-01-11,8,6,3,0,H,2,0,H
1733,5,2020-01-11,10,5,1,0,H,1,0,H
1734,5,2020-01-11,15,23,1,2,A,1,1,D
1735,5,2020-01-11,18,21,4,0,H,1,0,H
1736,5,2020-01-11,31,20,1,1,D,1,1,D
1737,5,2020-01-11,27,16,0,1,A,0,1,A
1738,5,2020-01-12,3,28,0,3,A,0,1,A
1739,5,2020-01-12,2,17,1,6,A,0,4,A
1740,5,2020-01-18,28,27,0,0,D,0,0,D
1741,5,2020-01-18,1,22,1,1,D,1,0,H
1742,5,2020-01-18,5,2,1,1,D,1,0,H
1743,5,2020-01-18,17,9,2,2,D,0,1,A
1744,5,2020-01-18,21,3,1,0,H,1,0,H
1745,5,2020-01-18,23,31,2,3,A,2,0,H
1746,5,2020-01-18,30,10,1,1,D,1,1,D
1747,5,2020-01-18,20,8,1,0,H,0,0,D
1748,5,2020-01-19,6,15,2,1,H,0,1,A
1749,5,2020-01-19,16,18,2,0,H,1,0,H
1750,5,2020-01-21,2,28,2,1,H,0,1,A
1751,5,2020-01-21,3,5,3,1,H,2,0,H
1752,5,2020-01-21,9,23,0,2,A,0,1,A
1753,5,2020-01-21,10,20,2,2,D,1,0,H
1754,5,2020-01-21,22,17,0,1,A,0,0,D
1755,5,2020-01-21,8,1,2,2,D,1,0,H
1756,5,2020-01-22,15,30,4,1,H,2,0,H
1757,5,2020-01-22,27,21,2,1,H,1,0,H
1758,5,2020-01-22,18,6,0,2,A,0,1,A
1759,5,2020-01-23,31,16,1,2,A,0,1,A
1760,5,2020-01-29,30,16,0,2,A,0,1,A
1761,5,2020-02-01,15,8,2,2,D,0,0,D
1762,5,2020-02-01,3,2,2,1,H,2,0,H
1763,5,2020-02-01,9,22,0,1,A,0,0,D
1764,5,2020-02-01,16,23,4,0,H,0,0,D
1765,5,2020-02-01,20,21,0,0,D,0,0,D
1766,5,2020-02-01,28,10,2,3,A,2,2,D
1767,5,2020-02-01,30,5,3,3,D,2,0,H
1768,5,2020-02-01,18,31,0,0,D,0,0,D
1769,5,2020-02-02,6,1,0,0,D,0,0,D
1770,5,2020-02-02,27,17,2,0,H,0,0,D
1771,5,2020-02-08,10,9,3,1,H,1,0,H
1772,5,2020-02-08,5,28,1,1,D,0,1,A
1773,5,2020-02-09,22,3,2,1,H,1,1,D
1774,5,2020-02-14,31,15,0,0,D,0,0,D
1775,5,2020-02-15,23,6,1,2,A,1,1,D
1776,5,2020-02-15,21,16,0,1,A,0,0,D
1777,5,2020-02-16,2,27,2,3,A,1,2,A
1778,5,2020-02-16,1,20,4,0,H,0,0,D
1779,5,2020-02-17,8,18,0,2,A,0,1,A
1780,5,2020-02-19,17,30,2,0,H,1,0,H
1781,5,2020-02-22,8,27,2,1,H,1,0,H
1782,5,2020-02-22,6,3,3,0,H,0,0,D
1783,5,2020-02-22,9,20,1,0,H,1,0,H
1784,5,2020-02-22,22,5,1,1,D,1,1,D
1785,5,2020-02-22,23,2,2,0,H,1,0,H
1786,5,2020-02-22,15,17,0,1,A,0,0,D
1787,5,2020-02-23,18,28,3,0,H,1,0,H
1788,5,2020-02-23,31,21,3,0,H,2,0,H
1789,5,2020-02-23,1,10,3,2,H,2,2,D
1790,5,2020-02-24,16,30,3,2,H,1,1,D
1791,5,2020-02-28,21,15,1,0,H,0,0,D
1792,5,2020-02-29,5,9,0,1,A,0,0,D
1793,5,2020-02-29,3,8,2,2,D,0,1,A
1794,5,2020-02-29,20,6,0,0,D,0,0,D
1795,5,2020-02-29,30,23,3,1,H,2,1,H
1796,5,2020-02-29,28,16,3,0,H,0,0,D
1797,5,2020-03-01,10,18,1,1,D,1,1,D
1798,5,2020-03-01,27,31,2,3,A,2,1,H
1799,5,2020-03-07,16,3,2,1,H,2,1,H
1800,5,2020-03-07,1,30,1,0,H,0,0,D
1801,5,2020-03-07,9,28,1,0,H,1,0,H
1802,5,2020-03-07,22,21,1,0,H,1,0,H
1803,5,2020-03-07,23,20,0,1,A,0,0,D
1804,5,2020-03-07,31,5,0,0,D,0,0,D
1805,5,2020-03-07,6,27,1,1,D,1,0,H
1806,5,2020-03-08,8,10,4,0,H,2,0,H
1807,5,2020-03-08,18,17,2,0,H,1,0,H
1808,5,2020-03-09,15,2,4,0,H,1,0,H
1809,5,2020-06-17,2,22,0,0,D,0,0,D
1810,5,2020-06-17,17,1,3,0,H,1,0,H
1811,5,2020-06-19,21,23,0,3,A,0,0,D
1812,5,2020-06-19,27,18,1,1,D,1,0,H
1813,5,2020-06-20,28,15,1,1,D,0,0,D
1814,5,2020-06-20,5,1,2,1,H,0,0,D
1815,5,2020-06-20,30,31,0,2,A,0,0,D
1816,5,2020-06-20,3,9,0,2,A,0,2,A
1817,5,2020-06-21,20,22,3,0,H,0,0,D
1818,5,2020-06-21,2,8,1,2,A,1,0,H
1819,5,2020-06-21,10,16,0,0,D,0,0,D
1820,5,2020-06-22,17,6,5,0,H,3,0,H
1821,5,2020-06-23,15,5,0,0,D,0,0,D
1822,5,2020-06-23,27,30,2,0,H,0,0,D
1823,5,2020-06-24,18,22,3,0,H,2,0,H
1824,5,2020-06-24,20,2,1,1,D,0,0,D
1825,5,2020-06-24,21,10,0,1,A,0,0,D
1826,5,2020-06-24,31,3,1,0,H,0,0,D
1827,5,2020-06-24,16,9,4,0,H,2,0,H
1828,5,2020-06-25,6,28,1,0,H,0,0,D
1829,5,2020-06-25,23,1,0,2,A,0,1,A
1830,5,2020-06-25,8,17,2,1,H,1,0,H
1831,5,2020-06-27,2,31,0,1,A,0,0,D
1832,5,2020-06-28,28,23,1,3,A,0,1,A
1833,5,2020-06-29,9,6,0,1,A,0,0,D
1834,5,2020-06-30,5,18,0,3,A,0,2,A
1835,5,2020-07-01,1,21,4,0,H,2,0,H
1836,5,2020-07-01,3,20,1,4,A,0,2,A
1837,5,2020-07-01,10,15,2,1,H,2,0,H
1838,5,2020-07-01,30,8,3,2,H,1,1,D
1839,5,2020-07-02,22,27,3,1,H,1,0,H
1840,5,2020-07-02,17,16,4,0,H,3,0,H
1841,5,2020-07-04,21,5,0,1,A,0,1,A
1842,5,2020-07-04,15,9,3,0,H,0,0,D
1843,5,2020-07-04,18,3,5,2,H,3,1,H
1844,5,2020-07-04,31,1,0,2,A,0,1,A
1845,5,2020-07-04,8,28,3,0,H,2,0,H
1846,5,2020-07-05,6,22,1,1,D,1,0,H
1847,5,2020-07-05,20,30,2,2,D,1,1,D
1848,5,2020-07-05,16,2,2,0,H,0,0,D
1849,5,2020-07-05,23,17,1,0,H,1,0,H
1850,5,2020-07-06,27,10,1,0,H,1,0,H
1851,5,2020-07-07,9,8,2,3,A,1,2,A
1852,5,2020-07-07,28,21,2,1,H,1,1,D
1853,5,2020-07-07,1,15,1,1,D,1,0,H
1854,5,2020-07-08,17,20,5,0,H,2,0,H
1855,5,2020-07-08,22,31,1,0,H,0,0,D
1856,5,2020-07-08,30,6,0,1,A,0,1,A
1857,5,2020-07-08,5,16,1,3,A,1,2,A
1858,5,2020-07-09,3,27,0,0,D,0,0,D
1859,5,2020-07-09,10,23,1,1,D,1,1,D
1860,5,2020-07-09,2,18,0,3,A,0,2,A
1861,5,2020-07-11,21,30,0,4,A,0,2,A
1862,5,2020-07-11,28,20,2,1,H,0,1,A
1863,5,2020-07-11,16,6,1,1,D,1,0,H
1864,5,2020-07-11,22,8,3,0,H,2,0,H
1865,5,2020-07-11,5,17,0,5,A,0,2,A
1866,5,2020-07-12,31,10,3,0,H,1,0,H
1867,5,2020-07-12,2,9,2,0,H,1,0,H
1868,5,2020-07-12,27,1,2,1,H,1,1,D
1869,5,2020-07-12,3,15,4,1,H,0,1,A
1870,5,2020-07-13,18,23,2,2,D,2,1,H
1871,5,2020-07-14,8,21,1,0,H,1,0,H
1872,5,2020-07-15,6,31,1,1,D,0,0,D
1873,5,2020-07-15,17,3,2,1,H,2,0,H
1874,5,2020-07-15,20,27,1,3,A,0,1,A
1875,5,2020-07-15,1,16,2,1,H,2,1,H
1876,5,2020-07-16,10,2,1,1,D,0,0,D
1877,5,2020-07-16,15,22,2,0,H,1,0,H
1878,5,2020-07-16,9,18,0,2,A,0,1,A
1879,5,2020-07-16,23,5,1,1,D,0,1,A
1880,5,2020-07-17,30,28,3,1,H,3,0,H
1881,5,2020-07-18,21,6,0,2,A,0,1,A
1882,5,2020-07-19,3,23,0,2,A,0,1,A
1883,5,2020-07-19,27,15,3,0,H,3,0,H
1884,5,2020-07-20,5,20,0,0,D,0,0,D
1885,5,2020-07-20,22,10,0,1,A,0,0,D
1886,5,2020-07-20,31,9,2,0,H,1,0,H
1887,5,2020-07-21,28,17,0,4,A,0,2,A
1888,5,2020-07-21,2,1,1,0,H,1,0,H
1889,5,2020-07-22,18,30,1,1,D,0,1,A
1890,5,2020-07-22,16,8,5,3,H,3,1,H
1891,5,2020-07-26,1,28,3,2,H,3,1,H
1892,5,2020-07-26,6,5,1,2,A,1,1,D
1893,5,2020-07-26,8,31,2,0,H,2,0,H
1894,5,2020-07-26,9,27,1,1,D,0,1,A
1895,5,2020-07-26,10,3,1,3,A,1,2,A
1896,5,2020-07-26,15,18,0,2,A,0,0,D
1897,5,2020-07-26,17,21,5,0,H,2,0,H
1898,5,2020-07-26,20,16,1,3,A,1,1,D
1899,5,2020-07-26,23,22,3,1,H,0,1,A
1900,5,2020-07-26,30,2,1,1,D,0,0,D
1901,6,2020-09-12,11,1,0,3,A,0,1,A
1902,6,2020-09-12,9,23,1,0,H,1,0,H
1903,6,2020-09-12,16,14,4,3,H,3,2,H
1904,6,2020-09-12,30,20,0,2,A,0,0,D
1905,6,2020-09-13,29,15,0,3,A,0,0,D
1906,6,2020-09-13,27,10,0,1,A,0,0,D
1907,6,2020-09-14,5,8,1,3,A,0,1,A
1908,6,2020-09-14,22,31,0,2,A,0,2,A
1909,6,2020-09-19,10,29,5,2,H,2,1,H
1910,6,2020-09-19,14,11,4,3,H,2,1,H
1911,6,2020-09-19,18,9,1,3,A,0,1,A
1912,6,2020-09-19,1,30,2,1,H,1,1,D
1913,6,2020-09-20,23,27,2,5,A,1,1,D
1914,6,2020-09-20,20,5,0,3,A,0,2,A
1915,6,2020-09-20,8,16,0,2,A,0,0,D
1916,6,2020-09-20,15,6,4,2,H,1,1,D
1917,6,2020-09-21,2,22,1,0,H,0,0,D
1918,6,2020-09-21,31,17,1,3,A,0,2,A
1919,6,2020-09-26,5,18,2,3,A,1,1,D
1920,6,2020-09-26,9,10,1,2,A,1,2,A
1921,6,2020-09-26,29,8,3,3,D,3,0,H
1922,6,2020-09-26,6,23,0,1,A,0,1,A
1923,6,2020-09-27,22,14,0,1,A,0,0,D
1924,6,2020-09-27,27,20,1,1,D,1,0,H
1925,6,2020-09-27,17,15,2,5,A,1,1,D
1926,6,2020-09-27,30,31,4,0,H,1,0,H
1927,6,2020-09-28,11,2,0,3,A,0,2,A
1928,6,2020-09-28,16,1,3,1,H,2,1,H
1929,6,2020-10-03,8,9,4,0,H,0,0,D
1930,6,2020-10-03,10,5,4,2,H,2,1,H
1931,6,2020-10-03,14,17,1,1,D,0,1,A
1932,6,2020-10-03,20,6,3,1,H,1,0,H
1933,6,2020-10-04,15,30,0,3,A,0,2,A
1934,6,2020-10-04,23,29,2,0,H,1,0,H
1935,6,2020-10-04,1,22,2,1,H,0,0,D
1936,6,2020-10-04,31,11,1,0,H,0,0,D
1937,6,2020-10-04,18,27,1,6,A,1,4,A
1938,6,2020-10-04,2,16,7,2,H,4,1,H
1939,6,2020-10-17,10,16,2,2,D,1,1,D
1940,6,2020-10-17,8,23,3,3,D,2,1,H
1941,6,2020-10-17,17,1,1,0,H,1,0,H
1942,6,2020-10-17,20,18,1,4,A,1,1,D
1943,6,2020-10-18,22,11,1,1,D,0,0,D
1944,6,2020-10-18,9,5,1,1,D,1,0,H
1945,6,2020-10-18,27,30,3,3,D,3,0,H
1946,6,2020-10-18,15,2,0,1,A,0,0,D
1947,6,2020-10-19,29,6,0,0,D,0,0,D
1948,6,2020-10-19,14,31,0,1,A,0,0,D
1949,6,2020-10-23,2,14,0,3,A,0,0,D
1950,6,2020-10-24,30,17,1,1,D,1,0,H
1951,6,2020-10-24,11,9,1,2,A,0,1,A
1952,6,2020-10-24,18,8,0,0,D,0,0,D
1953,6,2020-10-24,16,22,2,1,H,1,1,D
1954,6,2020-10-25,23,10,2,0,H,2,0,H
1955,6,2020-10-25,31,20,1,1,D,0,0,D
1956,6,2020-10-25,1,15,0,1,A,0,0,D
1957,6,2020-10-26,5,29,1,1,D,1,0,H
1958,6,2020-10-26,6,27,0,1,A,0,0,D
1959,6,2020-10-30,31,9,2,0,H,2,0,H
1960,6,2020-10-31,22,17,0,1,A,0,1,A
1961,6,2020-10-31,6,8,0,3,A,0,1,A
1962,6,2020-10-31,16,30,2,1,H,1,1,D
1963,6,2020-11-01,2,23,3,4,A,0,3,A
1964,6,2020-11-01,20,10,2,1,H,0,0,D
1965,6,2020-11-01,18,1,0,1,A,0,0,D
1966,6,2020-11-01,27,5,2,1,H,1,0,H
1967,6,2020-11-02,11,29,2,0,H,2,0,H
1968,6,2020-11-02,14,15,1,4,A,0,2,A
1969,6,2020-11-06,5,6,0,0,D,0,0,D
1970,6,2020-11-06,23,20,2,0,H,1,0,H
1971,6,2020-11-07,10,18,1,3,A,1,2,A
1972,6,2020-11-07,9,14,4,1,H,3,1,H
1973,6,2020-11-07,8,22,4,1,H,2,1,H
1974,6,2020-11-07,30,11,1,0,H,0,0,D
1975,6,2020-11-08,29,27,0,1,A,0,0,D
1976,6,2020-11-08,15,31,1,0,H,1,0,H
1977,6,2020-11-08,17,16,1,1,D,1,1,D
1978,6,2020-11-08,1,2,0,3,A,0,1,A
1979,6,2020-11-21,20,8,0,2,A,0,1,A
1980,6,2020-11-21,2,5,1,2,A,0,1,A
1981,6,2020-11-21,27,17,2,0,H,1,0,H
1982,6,2020-11-21,18,29,1,0,H,0,0,D
1983,6,2020-11-22,11,10,2,3,A,1,3,A
1984,6,2020-11-22,22,30,0,1,A,0,0,D
1985,6,2020-11-22,14,1,0,0,D,0,0,D
1986,6,2020-11-22,16,15,3,0,H,2,0,H
1987,6,2020-11-23,6,9,1,0,H,1,0,H
1988,6,2020-11-23,31,23,1,1,D,0,0,D
1989,6,2020-11-27,9,20,0,2,A,0,0,D
1990,6,2020-11-28,5,16,1,1,D,0,0,D
1991,6,2020-11-28,17,6,5,0,H,3,0,H
1992,6,2020-11-28,10,14,0,1,A,0,0,D
1993,6,2020-11-28,29,22,1,0,H,1,0,H
1994,6,2020-11-29,23,18,2,3,A,2,0,H
1995,6,2020-11-29,8,27,0,0,D,0,0,D
1996,6,2020-11-29,1,31,1,2,A,1,2,A
1997,6,2020-11-30,15,11,1,2,A,0,2,A
1998,6,2020-11-30,30,2,2,1,H,1,1,D
1999,6,2020-12-05,6,10,1,1,D,1,1,D
2000,6,2020-12-05,17,11,2,0,H,2,0,H
2001,6,2020-12-05,30,18,1,3,A,1,0,H
2002,6,2020-12-05,8,14,3,1,H,1,1,D
2003,6,2020-12-06,29,9,1,5,A,1,1,D
2004,6,2020-12-06,22,15,1,2,A,1,1,D
2005,6,2020-12-06,27,1,2,0,H,2,0,H
2006,6,2020-12-06,16,31,4,0,H,1,0,H
2007,6,2020-12-07,5,23,1,2,A,1,1,D
2008,6,2020-12-11,14,30,1,2,A,1,1,D
2009,6,2020-12-12,31,2,0,1,A,0,0,D
2010,6,2020-12-12,20,29,2,1,H,1,0,H
2011,6,2020-12-12,18,17,0,0,D,0,0,D
