player_id,season_id,team_id,source_player_code,source_player_name
1468,6,18,p176297,Marcus Rashford
577,6,18,p180184,Donny van de Beek
196,6,18,p180804,Axel Tuanzebe
2255,6,18,p184667,Victor Lindelöf
2018,6,18,p195851,Scott McTominay
642,6,18,p197365,Eric Bailly
2183,6,18,p201084,Timothy Fosu-Mensah
11,6,18,p214590,Aaron Wan-Bissaka
558,6,18,p216051,Diogo Dalot
1511,6,18,p220688,Mason Greenwood
2126,6,18,p222677,Tahith Chong
443,6,18,p232924,D'Mani Mellor
944,6,18,p232928,James Garner
657,6,18,p232929,Ethan Laird
587,6,18,p232930,Dylan Levitt
281,6,18,p232937,Brandon Williams
2148,6,18,p244856,Teden Mengi
180,6,18,p248506,Arnau Puigmal
1674,6,18,p250370,Nathan Bishop
98,6,18,p37265,Alexis Sánchez
600,6,18,p40720,Edinson Cavani
2042,6,18,p42899,Sergio Romero
655,6,18,p432819,Ethan Galbraith
1195,6,18,p43670,Juan Mata
1517,6,18,p446189,Matej Kovar
159,6,18,p449434,Anthony Elanga
2304,6,18,p461566,William Fish
804,6,18,p465527,Hannibal Mejbri
2063,6,18,p472464,Shola Shoretire
679,6,18,p488404,Facundo Pellistri
123,6,18,p493250,Amad Diallo
502,6,18,p51940,David de Gea
375,6,18,p55909,Chris Smalling
1727,6,18,p58498,Odion Ighalo
1463,6,18,p58893,Marcos Rojo
1701,6,18,p62398,Nemanja Matic
1322,6,18,p6744,Lee Grant
1797,6,18,p74208,Paul Pogba
815,6,18,p95658,Harry Maguire
934,6,20,p101148,Jamaal Lascelles
584,6,20,p104547,Dwight Gayle
378,6,20,p104953,Christian Atsu
1793,6,20,p106618,Paul Dummett
993,6,20,p109528,Javier Manquillo
624,6,20,p111773,Emil Krafth
911,6,20,p114243,Jacob Murphy
2246,6,20,p116543,Valentino Lazaro
671,6,20,p119471,Fabian Schär
1663,6,20,p126407,Nabil Bentaleb
523,6,20,p151119,DeAndre Yedlin
868,6,20,p153127,Isaac Hayden
113,6,20,p170137,Allan Saint-Maximin
464,6,20,p171427,Daniel Barlaser
1612,6,20,p179018,Miguel Almirón
2024,6,20,p180135,Sean Longstaff
1077,6,20,p180974,Joelinton
937,6,20,p194799,Jamal Lewis
2341,6,20,p196118,Yoshinori Muto
1160,6,20,p200089,Joseph Willock
613,6,20,p215379,Elliot Anderson
1548,6,20,p223175,Matthew Longstaff
1345,6,20,p232960,Lewis Cass
610,6,20,p240795,Elias Sorensen
490,6,20,p38290,Danny Rose
149,6,20,p40142,Andy Carroll
476,6,20,p432927,Daniel Langley
835,6,20,p43521,Henri Saivet
1110,6,20,p50232,Jonjo Shelvey
1537,6,20,p56983,Matt Ritchie
682,6,20,p57145,Federico Fernández
393,6,20,p58845,Ciaran Clark
1226,6,20,p59735,Karl Darlow
1500,6,20,p67089,Martin Dúbravka
318,6,20,p75115,Callum Wilson
704,6,20,p77359,Florian Lejeune
1477,6,20,p81441,Mark Gillespie
1008,6,20,p83314,Jeff Hendrick
1955,6,20,p90105,Ryan Fraser
1081,6,22,p108416,John Egan
1238,6,22,p109638,Kean Bryan
898,6,22,p146610,Jack O'Connell
1882,6,22,p147612,Richairo Zivkovic
1084,6,22,p153723,John Lundstram
1565,6,22,p155197,Max Lowe
224,6,22,p167878,Ben Osborn
1738,6,22,p169432,Oliver McBurnie
1422,6,22,p178304,Lys Mousset
1334,6,22,p18440,Leon Clarke
254,6,22,p18867,Billy Sharp
1606,6,22,p194126,Michael Verrips
1876,6,22,p195473,Rhian Brewster
1735,6,22,p197937,Oliver Burke
652,6,22,p199598,Ethan Ampadu
2005,6,22,p207189,Sander Berge
922,6,22,p213280,Jake Eastwood
7,6,22,p225321,Aaron Ramsdale
999,6,22,p226182,Jayden Bogle
754,6,22,p232923,George Broadbent
1868,6,22,p243413,Regan Slater
510,6,22,p27436,David McGoldrick
371,6,22,p40386,Chris Basham
1981,6,22,p421015,Sam Graham
862,6,22,p440993,Iliman Ndiaye
1879,6,22,p443211,Rhys Norrington-Davies
686,6,22,p471848,Femi Seriki
1082,6,22,p47247,John Fleck
876,6,22,p476938,Ismaila Coulibaly
2349,6,22,p481371,Zak Brunt
171,6,22,p487836,Antwoine Hackford
1412,6,22,p49083,Luke Freeman
900,6,22,p49384,Jack Rodwell
473,6,22,p523700,Daniel Jebbison
2306,6,22,p538207,William Osula
637,6,22,p63426,Enda Stevens
2069,6,22,p74854,Simon Moore
1818,6,22,p7645,Phil Jagielka
1739,6,22,p79934,Oliver Norwood
2284,6,22,p82143,Wes Foderingham
752,6,22,p82691,George Baldock
1274,6,22,p87121,Kieron Freeman
964,6,23,p101178,James Ward-Prowse
156,6,23,p107265,Angus Gunn
2073,6,23,p128198,Sofiane Boufal
1830,6,23,p132015,Pierre-Emile Højbjerg
1254,6,23,p135720,Kevin Danso
2129,6,23,p157882,Takumi Minamino
1303,6,23,p158534,Kyle Walker-Peters
2289,6,23,p167075,Wesley Hoedt
973,6,23,p171771,Jan Bednarek
909,6,23,p174590,Jacob Maddox
814,6,23,p198044,Harry Lewis
477,6,23,p200088,Daniel N'Lundulu
363,6,23,p200439,Che Adams
1685,6,23,p203389,Nathan Tella
2048,6,23,p20452,Shane Long
2156,6,23,p20467,Theo Walcott
2324,6,23,p213482,Yan Valery
2308,6,23,p214466,William Smallbone
928,6,23,p214470,Jake Vokins
1600,6,23,p220598,Michael Obafemi
1235,6,23,p232797,Kayne Ramsay
855,6,23,p240143,Ibrahima Diallo
1952,6,23,p40146,Ryan Bertrand
717,6,23,p40383,Fraser Forster
2294,6,23,p422306,Will Ferry
1656,6,23,p431131,Moussa Djenepo
1264,6,23,p445896,Kgaogelo Chauke
114,6,23,p447093,Allan Tchaptchet
1954,6,23,p447372,Ryan Finnigan
93,6,23,p449781,Alexandre Jankewitz
1638,6,23,p450527,Mohammed Salisu
307,6,23,p456966,Caleb Watts
84,6,23,p58376,Alex McCarthy
1757,6,23,p78056,Oriol Romeu
1575,6,23,p80447,Maya Yoshida
1683,6,23,p83283,Nathan Redmond
489,6,23,p84939,Danny Ings
905,6,23,p88900,Jack Stephens
2114,6,23,p91047,Stuart Armstrong
979,6,23,p93100,Jannik Vestergaard
797,6,23,p98914,Guido Carrillo
1800,6,27,p102884,Paulo Gazzaniga
530,6,27,p108823,Dele Alli
1830,6,27,p132015,Pierre-Emile Højbjerg
1050,6,27,p15749,Joe Hart
822,6,27,p157668,Harry Winks
325,6,27,p168763,Cameron Carter-Vickers
103,6,27,p175941,Alfie Whiteman
1966,6,27,p184349,Ryan Sessegnon
2102,6,27,p194252,Steven Bergwijn
750,6,27,p195774,Gedson Fernandes
2041,6,27,p199249,Sergio Reguilón
981,6,27,p199584,Japhet Tanganga
776,6,27,p200826,Giovani Lo Celso
765,6,27,p204820,George Marsh
1741,6,27,p209042,Oliver Skipp
1058,6,27,p214225,Joe Rodon
274,6,27,p214572,Brandon Austin
1453,6,27,p215610,Marcel Lavinier
966,6,27,p223337,Jamie Bowden
2131,6,27,p231372,Tanguy Ndombele
553,6,27,p232456,Dilan Markanday
1198,6,27,p232460,Jubril Okedina
1193,6,27,p234908,Juan Foyth
1434,6,27,p244853,Malachi Fagan-Walcott
338,6,27,p245824,Carlos Vinícius
738,6,27,p36903,Gareth Bale
846,6,27,p37915,Hugo Lloris
977,6,27,p39194,Jan Vertonghen
1610,6,27,p39215,Michel Vorm
2229,6,27,p447235,Troy Parrott
1657,6,27,p45268,Moussa Sissoko
538,6,27,p461195,Dennis Cirkin
453,6,27,p490145,Dane Scarlett
99,6,27,p496179,Alfie Devine
2187,6,27,p55605,Toby Alderweireld
647,6,27,p62974,Erik Lamela
813,6,27,p78830,Harry Kane
2037,6,27,p80226,Serge Aurier
2079,6,27,p85971,Son Heung-Min
1532,6,27,p87835,Matt Doherty
643,6,27,p93264,Eric Dier
1386,6,27,p95715,Lucas Moura
1729,6,29,p101394,Okay Yokuslu
1986,6,29,p101982,Sam Johnstone
150,6,29,p11948,Andy Lonergan
2035,6,29,p146426,Semi Ajayi
58,6,29,p154043,Ainsley Maitland-Niles
739,6,29,p1632,Gareth Barry
1577,6,29,p164011,Mbaye Diagne
315,6,29,p171975,Callum Robinson
1104,6,29,p173809,Jonathan Leko
1294,6,29,p174593,Kyle Edwards
494,6,29,p176420,Darnell Furlong
786,6,29,p179830,Grady Diangana
1228,6,29,p180294,Karlan Grant
342,6,29,p183015,Cédric Kipré
1906,6,29,p18987,Robert Snodgrass
372,6,29,p19151,Chris Brunt
1979,6,29,p195864,Sam Field
1735,6,29,p197937,Oliver Burke
695,6,29,p200878,Filip Krovinovic
1523,6,29,p210407,Matheus Pereira
493,6,29,p216616,Dara O'Shea
970,6,29,p219248,Jamie Soule
1857,6,29,p220693,Rayhaan Tulloch
701,6,29,p232416,Finn Azaz
1678,6,29,p232423,Nathan Ferguson
760,6,29,p232425,George Harmon
1870,6,29,p232427,Rekeem Harper
2011,6,29,p232623,Saul Shotton
416,6,29,p232787,Conor Gallagher
1323,6,29,p38716,Lee Peltier
282,6,29,p41135,Branislav Ivanovic
1268,6,29,p42427,Kieran Gibbs
2138,6,29,p439242,Taylor Gardner-Hickman
2175,6,29,p490094,Tim Iroegbunam
801,6,29,p49440,Hal Robson-Kanu
927,6,29,p49944,Jake Livermore
1221,6,29,p49957,Kamil Grosicki
501,6,29,p50093,David Button
365,6,29,p505265,Cheikh Diaby
1293,6,29,p59940,Kyle Bartley
1924,6,29,p61600,Romaine Sawyers
54,6,29,p77777,Ahmed Hegazi
352,6,29,p78356,Charlie Austin
1098,6,29,p78603,Jonathan Bond
1249,6,29,p82078,Kenneth Zohore
683,6,30,p101537,Felipe Anderson
2033,6,30,p103123,Sébastien Haller
184,6,30,p105717,Arthur Masuaku
1026,6,30,p109322,Jesse Lingard
2273,6,30,p164555,Vladimir Coufal
669,6,30,p166640,Fabián Balbuena
1165,6,30,p172567,Josh Cullen
1971,6,30,p172841,Saïd Benrahma
986,6,30,p178186,Jarrod Bowen
1481,6,30,p18073,Mark Noble
67,6,30,p181008,Albian Ajeti
1680,6,30,p183487,Nathan Holland
1906,6,30,p18987,Robert Snodgrass
509,6,30,p19194,David Martin
525,6,30,p204480,Declan Rice
2318,6,30,p209925,Xande Silva
2210,6,30,p215439,Tomas Soucek
1769,6,30,p217593,Pablo Fornals
878,6,30,p219924,Issa Diop
59,6,30,p220684,Ajibola Alese
415,6,30,p222017,Conor Coventry
221,6,30,p222018,Ben Johnson
634,6,30,p232387,Emmanuel Longelo
1686,6,30,p232398,Nathan Trott
245,6,30,p243710,Bernardo Rosa
1732,6,30,p247620,Oladapo Afolayan
497,6,30,p32259,Darren Randolph
1403,6,30,p37096,Lukasz Fabianski
155,6,30,p40669,Angelo Ogbonna
1909,6,30,p40694,Roberto Jiménez
805,6,30,p441024,Harrison Ashby
1153,6,30,p447879,Joseph Anang
784,6,30,p459373,Gonçalo Cardoso
41,6,30,p461533,Ademipo Odubeko
935,6,30,p462384,Jamal Baptiste
725,6,30,p486870,Frederik Alves
907,6,30,p54102,Jack Wilshere
2,6,30,p55459,Aaron Cresswell
147,6,30,p56377,Andriy Yarmolenko
1607,6,30,p57531,Michail Antonio
431,6,30,p60232,Craig Dawson
1956,6,30,p81012,Ryan Fredericks
1441,6,30,p86934,Manuel Lanzini
1854,6,31,p102057,Raúl Jiménez
1922,6,31,p107613,Romain Saïss
1451,6,31,p111291,Marçal
1112,6,31,p114128,Jonny
1315,6,31,p151589,Leander Dendoncker
40,6,31,p159533,Adama Traoré
1937,6,31,p171317,Rúben Neves
1760,6,31,p179456,Oskar Buur
1088,6,31,p19236,John Ruddy
559,6,31,p194634,Diogo Jota
1039,6,31,p19624,João Moutinho
1700,6,31,p200402,Nélson Semedo
480,6,31,p200600,Daniel Podence
1785,6,31,p209353,Patrick Cutrone
1573,6,31,p214048,Maximilian Kilman
194,6,31,p215461,Austin Samuels
1939,6,31,p216054,Rúben Vinagre
1530,6,31,p216208,Matija Sarkic
1645,6,31,p222531,Morgan Gibbs-White
1583,6,31,p225368,Meritan Shabani
1958,6,31,p232351,Ryan Giles
2141,6,31,p232361,Taylor Perry
1409,6,31,p245923,Luke Cundle
1803,6,31,p247632,Pedro Neto
1766,6,31,p250604,Owen Otasowie
1942,6,31,p38533,Rui Patrício
297,6,31,p428610,Bruno Jordão
2270,6,31,p437858,Vitinha
1265,6,31,p441271,Ki-Jana Hoever
2155,6,31,p443296,Theo Corbeanu
138,6,31,p448487,Andreas Söndergaard
1856,6,31,p448514,Rayan Aït-Nouri
676,6,31,p449988,Fábio Silva
367,6,31,p461026,Chem Campbell
1711,6,31,p465551,Nigel Lonwijk
1336,6,31,p474003,Leonardo Campana
383,6,31,p481626,Christian Marques
845,6,31,p490721,Hugo Bueno
2311,6,31,p73314,Willian José
1532,6,31,p87835,Matt Doherty
2313,6,31,p90585,Willy Boly
414,6,31,p94147,Conor Coady
320,5,1,p101184,Calum Chambers
2021,5,1,p111457,Sead Kolasinac
1815,5,1,p11334,Petr Cech
1534,5,1,p113534,Matt Macey
81,5,1,p153133,Alex Iwobi
1635,5,1,p153256,Mohamed Elneny
58,5,1,p154043,Ainsley Maitland-Niles
1896,5,1,p156074,Rob Holding
1205,5,1,p174308,Julio Pleguezuelo
455,5,1,p182539,Dani Ceballos
2191,5,1,p183654,Tolaji Bola
1271,5,1,p192895,Kieran Tierney
1709,5,1,p195735,Nicolas Pépé
1390,5,1,p198849,Lucas Torreira
1899,5,1,p199601,Robbie Burton
1160,5,1,p200089,Joseph Willock
1869,5,1,p200641,Reiss Nelson
593,5,1,p205533,Eddie Nketiah
2353,5,1,p209037,Zech Medley
625,5,1,p209289,Emile Smith Rowe
304,5,1,p223340,Bukayo Saka
709,5,1,p232223,Folarin Balogun
2237,5,1,p232233,Tyreece John-Jules
958,5,1,p232234,James Olayinka
1551,5,1,p232241,Matthew Smith
574,5,1,p232247,Dominic Thompson
1280,5,1,p233963,Konstantinos Mavropanos
1540,5,1,p242166,Mattéo Guendouzi
2085,5,1,p27335,Stephan Lichtsteiner
1584,5,1,p37605,Mesut Özil
1667,5,1,p38411,Nacho Monreal
2076,5,1,p39476,Sokratis Papastathopoulos
507,5,1,p41270,David Luiz
8,5,1,p41792,Aaron Ramsey
730,5,1,p444145,Gabriel Martinelli
2307,5,1,p462424,William Saliba
513,5,1,p48844,David Ospina
491,5,1,p50175,Danny Welbeck
1311,5,1,p51507,Laurent Koscielny
1829,5,1,p54694,Pierre-Emerick Aubameyang
838,5,1,p57249,Henrikh Mkhitaryan
343,5,1,p58822,Cédric Soares
94,5,1,p59966,Alexandre Lacazette
2062,5,1,p69140,Shkodran Mustafi
247,5,1,p80201,Bernd Leno
334,5,1,p80254,Carl Jenkinson
788,5,1,p84450,Granit Xhaka
535,5,1,p89572,Denis Suárez
1772,5,1,p92371,Pablo Marí
832,5,1,p98745,Héctor Bellerín
628,5,1,p98980,Emiliano Martínez
256,5,2,p108156,Björn Engels
1476,5,2,p10954,Mark Bunn
892,5,2,p114283,Jack Grealish
781,5,2,p12150,Glenn Whelan
1085,5,2,p122806,John McGinn
1284,5,2,p123354,Kortney Hause
2226,5,2,p148508,Trézéguet
2242,5,2,p149484,Tyrone Mings
62,5,2,p15405,Alan Hutton
10,5,2,p168180,Aaron Tshibola
1538,5,2,p169359,Matt Targett
2130,5,2,p173879,Tammy Abraham
816,5,2,p173927,Harry McKirdy
131,5,2,p174597,Andre Green
1944,5,2,p175944,Rushian Marcus Amari Hepburn-Murphy
196,5,2,p180804,Axel Tuanzebe
313,5,2,p184272,Callum O'Hare
939,5,2,p184386,James Bree
1628,5,2,p184515,Mitchell Clark
1506,5,2,p184704,Marvelous Nakamba
1933,5,2,p18512,Ross McCormack
172,5,2,p193488,Anwar El Ghazi
667,5,2,p199798,Ezri Konsa
724,5,2,p203368,Frédéric Guilbert
2201,5,2,p21205,Tom Heaton
2287,5,2,p213345,Wesley
1530,5,2,p216208,Matija Sarkic
1578,5,2,p217487,Mbwana Samatta
921,5,2,p217974,Jake Doyle-Hayes
1241,5,2,p221239,Keinan Davis
866,5,2,p223349,Indiana Vassilev
571,5,2,p226021,Dominic Revan
579,5,2,p230046,Douglas Luiz
912,5,2,p232653,Jacob Ramsey
255,5,2,p27770,Birkir Bjarnason
2215,5,2,p28378,Tommy Elphick
53,5,2,p37339,Ahmed El Mohamady
834,5,2,p40564,Henri Lansbury
940,5,2,p43252,James Chester
322,5,2,p433979,Cameron Archer
1698,5,2,p47390,Neil Taylor
1213,5,2,p490098,Kaine Hayden
63,5,2,p49773,Albert Adomah
1103,5,2,p54764,Jonathan Kodjia
1626,5,2,p59115,Mile Jedinak
487,5,2,p61603,Danny Drinkwater
1007,5,2,p79852,Jed Steer
2016,5,2,p79910,Scott Hogan
264,5,2,p83091,Borja Bastón
1807,5,2,p8432,Pepe Reina
418,5,2,p85242,Conor Hourihane
1379,5,2,p88175,Lovre Kalinic
1187,5,2,p89274,Jota
2196,5,2,p93464,Tom Carroll
1894,5,2,p98770,Ørjan Nyland
1137,5,3,p103912,Jordon Ibe
500,5,3,p111317,David Brooks
1671,5,3,p126184,Nathan Aké
2242,5,3,p149484,Tyrone Mings
2067,5,3,p15149,Simon Francis
145,5,3,p15237,Andrew Surman
1010,5,3,p152551,Jefferson Lerma
821,5,3,p153682,Harry Wilson
904,5,3,p154131,Jack Stacey
572,5,3,p154566,Dominic Solanke
1346,5,3,p155408,Lewis Cook
1820,5,3,p168991,Philip Billing
408,5,3,p169743,Connor Mahoney
550,5,3,p171129,Diego Rico
1422,5,3,p178304,Lys Mousset
186,5,3,p18726,Artur Boruc
1449,5,3,p20037,Marc Pugh
1531,5,3,p200370,Matt Butcher
1616,5,3,p207300,Mihai-Alexandru Dobre
1990,5,3,p217331,Sam Surridge
902,5,3,p222434,Jack Simpson
374,5,3,p223911,Chris Mepham
7,5,3,p225321,Aaron Ramsdale
425,5,3,p227290,Corey Jordan
1483,5,3,p229600,Mark Travers
1372,5,3,p235530,Lloyd Kelly
192,5,3,p40349,Asmir Begovic
452,5,3,p40387,Dan Gosling
355,5,3,p41320,Charlie Daniels
1301,5,3,p431774,Kyle Taylor
2303,5,3,p444172,William Dennis
285,5,3,p444177,Brennan Camp
1716,5,3,p444181,Nnamdi Ofoborh
748,5,3,p444183,Gavin Kilkenny
1133,5,3,p447932,Jordan Zemura
1989,5,3,p448519,Sam Sherring
290,5,3,p460992,Brooklyn Genesini
386,5,3,p461017,Christian Saydee
808,5,3,p48615,Harry Arter
36,5,3,p54469,Adam Smith
1207,5,3,p56872,Junior Stanislas
2095,5,3,p56917,Steve Cook
1690,5,3,p57328,Nathaniel Clyne
318,5,3,p75115,Callum Wilson
1185,5,3,p78007,Joshua King
1021,5,3,p7958,Jermain Defoe
1955,5,3,p90105,Ryan Fraser
1209,5,5,p106757,Jürgen Locadia
387,5,5,p108813,Christian Walton
2078,5,5,p109345,Solly March
37,5,5,p110735,Adam Webster
293,5,5,p11352,Bruno
211,5,5,p113789,Ben Barclay
1694,5,5,p115382,Neal Maupay
1318,5,5,p116216,Leandro Trossard
263,5,5,p127571,Bojan Radulovic Samoukovic
1515,5,5,p131897,Mat Ryan
2081,5,5,p134293,Soufyan Ahannach
140,5,5,p14898,Andrew Crofts
107,5,5,p165210,Alireza Jahanbakhsh
1148,5,5,p167473,José Izquierdo
1542,5,5,p178173,Matthew Clarke
2293,5,5,p198868,Will Collar
228,5,5,p198869,Ben White
780,5,5,p20529,Glenn Murray
975,5,5,p207025,Jan Mlakar
2142,5,5,p209045,Taylor Richards
243,5,5,p209362,Bernardo
2230,5,5,p213056,Tudor Baluta
1905,5,5,p215059,Robert Sánchez
173,5,5,p215061,Archie Davies
1568,5,5,p215062,Max Sanders
78,5,5,p215066,Alex Cochrane
1002,5,5,p220738,Jayson Molumby
2260,5,5,p224117,Viktor Gyökeres
2345,5,5,p227127,Yves Bissouma
1809,5,5,p230127,Percy Tau
1962,5,5,p232774,Ryan Longman
2133,5,5,p232792,Tariq Lamptey
1,5,5,p233425,Aaron Connolly
250,5,5,p240098,Billy Arce
97,5,5,p243016,Alexis Mac Allister
2145,5,5,p244848,Teddy Jenks
2280,5,5,p248719,Warren O'Hora
241,5,5,p38490,Beram Kayal
2211,5,5,p38499,Tomer Hemed
445,5,5,p40845,Dale Stephens
736,5,5,p42748,Gaëtan Bong
903,5,5,p432945,Jack Spong
831,5,5,p433589,Haydon Roberts
1489,5,5,p43808,Markus Suttner
1925,5,5,p439978,Romaric Yapi
1812,5,5,p461870,Peter Gwargis
1330,5,5,p462026,Leo Østigard
992,5,5,p49262,Jason Steele
501,5,5,p50093,David Button
1332,5,5,p52484,Leon Balogun
1781,5,5,p60307,Pascal Groß
2046,5,5,p61933,Shane Duffy
519,5,5,p66242,Davy Pröpper
665,5,5,p74375,Ezequiel Schelotto
4,5,5,p74471,Aaron Mooy
450,5,5,p78916,Dan Burn
1739,5,5,p79934,Oliver Norwood
1348,5,5,p83299,Lewis Dunk
162,5,5,p83543,Anthony Knockaert
1502,5,5,p86153,Martín Montoya
706,5,5,p93284,Florin Andone
1107,5,6,p12813,Jonathan Walters
1050,5,6,p15749,Joe Hart
1162,5,6,p172782,Josh Brownhill
3,5,6,p17349,Aaron Lennon
960,5,6,p17761,James Tarkowski
1816,5,6,p17997,Phil Bardsley
1722,5,6,p182620,Ntumba Massanka
1425,5,6,p195064,Mace Goodridge
158,5,6,p195471,Anthony Driscoll-Glennon
457,5,6,p207725,Daniel Agyei
2201,5,6,p21205,Tom Heaton
1161,5,6,p217401,Josh Benson
1033,5,6,p218023,Jimmy Dunne
202,5,6,p220037,Bailey Peacock-Farrell
57,5,6,p234483,Aiden O'Neill
30,5,6,p28609,Adam Legzdins
1810,5,6,p3773,Peter Crouch
649,5,6,p39487,Erik Pieters
125,5,6,p39725,Anders Lindegaard
2105,5,6,p39847,Steven Defour
890,5,6,p40145,Jack Cork
1991,5,6,p40399,Sam Vokes
2093,5,6,p40616,Stephen Ward
1256,5,6,p41674,Kevin Long
1070,5,6,p430367,Joel Mumbongo
1073,5,6,p432734,Joel Senior
106,5,6,p432793,Ali Koiki
585,5,6,p433154,Dwight McNeil
995,5,6,p44683,Jay Rodriguez
187,5,6,p44699,Ashley Barnes
1399,5,6,p449974,Lukas Jensen
1355,5,6,p461096,Lewis Richardson
261,5,6,p461102,Bobby Thomas
1570,5,6,p461450,Max Thompson
223,5,6,p51927,Ben Mee
189,5,6,p60551,Ashley Westwood
1080,5,6,p60586,Jóhann Gudmundsson
377,5,6,p60689,Chris Wood
487,5,6,p61603,Danny Drinkwater
1549,5,6,p68983,Matthew Lowton
1518,5,6,p81183,Matej Vydra
216,5,6,p83312,Ben Gibson
1008,5,6,p83314,Jeff Hendrick
1898,5,6,p90517,Robbie Brady
1668,5,6,p92383,Nahki Wells
1705,5,6,p98747,Nick Pope
170,5,8,p102380,Antonio Rüdiger
1291,5,8,p103192,Kurt Zouma
517,5,8,p105700,Davide Zappacosta
621,5,8,p109533,Emerson
1253,5,8,p109745,Kepa Arrizabalaga
1389,5,8,p111565,Lucas Piazon
873,5,8,p112516,Isaiah Brown
1662,5,8,p116594,N'Golo Kanté
1903,5,8,p1243,Robert Green
1341,5,8,p126186,Lewis Baker
1936,5,8,p126187,Ruben Loftus-Cheek
136,5,8,p135363,Andreas Christensen
1730,5,8,p159506,Ola Aina
1231,5,8,p160190,Kasey Palmer
1535,5,8,p163793,Matt Miazga
1472,5,8,p164570,Mario Pasalic
1246,5,8,p167767,Kenedy
2173,5,8,p169102,Tiemoué Bakayoko
2130,5,8,p173879,Tammy Abraham
385,5,8,p176413,Christian Pulisic
347,5,8,p17878,Cesc Fàbregas
2225,5,8,p180736,Trevoh Chalobah
859,5,8,p181913,Iké Ugbo
1513,5,8,p184341,Mason Mount
741,5,8,p19419,Gary Cahill
693,5,8,p194794,Fikayo Tomori
580,5,8,p199583,Dujon Sterling
652,5,8,p199598,Ethan Ampadu
1673,5,8,p200415,Nathan Baxter
2314,5,8,p20310,Willy Caballero
1445,5,8,p209036,Marc Guéhi
311,5,8,p209046,Callum Hudson-Odoi
967,5,8,p209706,Jamie Cumming
766,5,8,p215459,George McEachran
680,5,8,p223332,Faustino Anjorin
1861,5,8,p225796,Reece James
1457,5,8,p231399,Marcin Bulka
416,5,8,p232787,Conor Gallagher
2133,5,8,p232792,Tariq Lamptey
251,5,8,p243568,Billy Gilmour
785,5,8,p40232,Gonzalo Higuaín
507,5,8,p41270,David Luiz
346,5,8,p41328,César Azpilicueta
1229,5,8,p431019,Karlo Ziger
178,5,8,p440323,Armando Broja
848,5,8,p441302,Ian Maatsen
1742,5,8,p44346,Olivier Giroud
1343,5,8,p450529,Lewis Bate
2310,5,8,p47431,Willian
2256,5,8,p49013,Victor Moses
1801,5,8,p49579,Pedro
487,5,8,p61603,Danny Drinkwater
1462,5,8,p82263,Marcos Alonso
1461,5,8,p82660,Marco van Ginkel
2207,5,8,p84482,Tomas Kalas
1594,5,8,p84915,Michael Hector
1142,5,8,p85955,Jorginho
120,5,8,p88482,Álvaro Morata
1932,5,8,p88894,Ross Barkley
1519,5,8,p91651,Mateo Kovacic
1611,5,8,p94245,Michy Batshuayi
1108,5,9,p103100,Jonathan Williams
1960,5,9,p114536,Ryan Inniss
1202,5,9,p11554,Julian Speroni
2120,5,9,p138009,Sullay Kaikai
1567,5,9,p141020,Max Meyer
91,5,9,p143877,Alexander Sørloth
918,5,9,p173954,Jairo Riedewald
2253,5,9,p175946,Víctor Camarasa
984,5,9,p185478,Jaroslaw Jach
2015,5,9,p19188,Scott Dann
741,5,9,p19419,Gary Cahill
2281,5,9,p20066,Wayne Hennessey
1388,5,9,p201595,Lucas Perri
1724,5,9,p209043,Nya Kirby
11,5,9,p214590,Aaron Wan-Bissaka
1994,5,9,p221272,Sam Woods
1411,5,9,p221275,Luke Dreher
777,5,9,p234720,Giovanni McGregor
1714,5,9,p235599,Nikola Tavares
2241,5,9,p244723,Tyrick Mitchell
1437,5,9,p40784,Mamadou Sakho
2250,5,9,p40836,Vicente Guaita
2089,5,9,p42525,Stephen Henderson
942,5,9,p432705,James Daly
204,5,9,p44343,Bakary Sako
1083,5,9,p461382,John-Kymani Gordon
2013,5,9,p462831,Scott Banks
280,5,9,p466955,Brandon Pierrick
962,5,9,p49413,James Tomkins
1138,5,9,p49438,Jordon Mutch
950,5,9,p50471,James McArthur
952,5,9,p50472,James McCarthy
379,5,9,p54861,Christian Benteke
366,5,9,p55037,Cheikhou Kouyaté
1076,5,9,p55494,Joel Ward
1501,5,9,p58786,Martin Kelly
412,5,9,p59125,Connor Wickham
148,5,9,p60252,Andros Townsend
345,5,9,p66838,Cenk Tosun
1397,5,9,p66975,Luka Milivojevic
1788,5,9,p74230,Patrick van Aanholt
1777,5,9,p79228,Pape Souaré
1117,5,9,p80146,Jordan Ayew
2292,5,9,p82403,Wilfried Zaha
1012,5,9,p86417,Jeffrey Schlupp
1611,5,9,p94245,Michy Batshuayi
242,5,10,p100649,Bernard
1384,5,10,p101188,Lucas Digne
566,5,10,p102747,Djibril Sidibé
1424,5,10,p10318,Maarten Stekelenburg
1291,5,10,p103192,Kurt Zouma
1596,5,10,p106611,Michael Keane
2007,5,10,p108438,Sandro Ramírez
1126,5,10,p111234,Jordan Pickford
1761,5,10,p113688,Oumar Niasse
1550,5,10,p114093,Matthew Pennington
129,5,10,p120250,André Gomes
1325,5,10,p12745,Leighton Baines
1032,5,10,p149468,Jiang Guangtai
81,5,10,p153133,Alex Iwobi
1111,5,10,p153673,Jonjoe Kenny
1005,5,10,p160987,Jean-Philippe Gbamin
2335,5,10,p164511,Yerry Mina
1061,5,10,p169527,Joe Williams
