source_player_code,source_club_code,source_season,source_player_name,source_club_name
p56006,146,2007/2008,Ryan McGivern,Manchester City
p6688,146,2007/2008,Ousmane Dabo,Manchester City
p6851,146,2007/2008,Andreas Isaksson,Manchester City
p942,146,2007/2008,Danny Mills,Manchester City
p9750,146,2007/2008,Rolando Bianchi,Manchester City
p10135,147,2007/2008,Tomasz Kuszczak,Manchester United
p12882,147,2007/2008,Park Ji-Sung,Manchester United
p13017,147,2007/2008,Wayne Rooney,Manchester United
p14075,147,2007/2008,Patrice Evra,Manchester United
p14295,147,2007/2008,Darren Fletcher,Manchester United
p14937,147,2007/2008,Cristiano Ronaldo,Manchester United
p14965,147,2007/2008,Nemanja Vidic,Manchester United
p17785,147,2007/2008,Dong Fangzhuo,Manchester United
p17997,147,2007/2008,Phil Bardsley,Manchester United
p1807,147,2007/2008,Gary Neville,Manchester United
p18221,147,2007/2008,Gerard Piqué,Manchester United
p1831,147,2007/2008,Ole Gunnar Solskjaer,Manchester United
p1841,147,2007/2008,Wes Brown,Manchester United
p18428,147,2007/2008,Chris Eagles,Manchester United
p1851,147,2007/2008,Mikaël Silvestre,Manchester United
p20312,147,2007/2008,Carlos Tevez,Manchester United
p2034,147,2007/2008,Rio Ferdinand,Manchester United
p21205,147,2007/2008,Tom Heaton,Manchester United
p2404,147,2007/2008,Michael Carrick,Manchester United
p27258,147,2007/2008,Anderson,Manchester United
p27471,147,2007/2008,Lee Martin,Manchester United
p27705,147,2007/2008,Adam Eckersley,Manchester United
p27706,147,2007/2008,Ritchie Jones,Manchester United
p27707,147,2007/2008,Darron Gibson,Manchester United
p28541,147,2007/2008,Fraizer Campbell,Manchester United
p3,147,2007/2008,Ryan Giggs,Manchester United
p363,147,2007/2008,Paul Scholes,Manchester United
p3736,147,2007/2008,John O'Shea,Manchester United
p37642,147,2007/2008,Jonny Evans,Manchester United
p37643,147,2007/2008,Kieran Lee,Manchester United
p37869,147,2007/2008,Ryan Shawcross,Manchester United
p37870,147,2007/2008,Sean Evans,Manchester United
p37872,147,2007/2008,Michael Barnes,Manchester United
p37873,147,2007/2008,Febian Brandy,Manchester United
p38530,147,2007/2008,Nani,Manchester United
p39980,147,2007/2008,David Gray,Manchester United
p4058,147,2007/2008,Edwin van der Sar,Manchester United
p40725,147,2007/2008,Danny Simpson,Manchester United
p41338,147,2007/2008,Craig Cathcart,Manchester United
p43248,147,2007/2008,Richard Eckersley,Manchester United
p43250,147,2007/2008,Tom Cleverley,Manchester United
p43252,147,2007/2008,James Chester,Manchester United
p43256,147,2007/2008,Sam Hewson,Manchester United
p4396,147,2007/2008,Louis Saha,Manchester United
p49410,147,2007/2008,Manucho,Manchester United
p50175,147,2007/2008,Danny Welbeck,Manchester United
p5043,147,2007/2008,Owen Hargreaves,Manchester United
p51901,147,2007/2008,David Williams,Manchester United
p53373,147,2007/2008,Rodrigo Possebon,Manchester United
p59970,147,2007/2008,Federico Macheda,Manchester United
p6127,147,2007/2008,Gabriel Heinze,Manchester United
p9089,147,2007/2008,Ben Foster,Manchester United
p10114,148,2007/2008,Fábio Rochemback,Middlesbrough
p10709,148,2007/2008,Emanuel Pogatetz,Middlesbrough
p11839,148,2007/2008,Jérémie Aliadière,Middlesbrough
p12002,148,2007/2008,Stewart Downing,Middlesbrough
p12413,148,2007/2008,Robert Huth,Middlesbrough
p13239,148,2007/2008,Yakubu,Middlesbrough
p14909,148,2007/2008,Andrew Davies,Middlesbrough
p15395,148,2007/2008,Tuncay Sanli,Middlesbrough
p1600,148,2007/2008,George Boateng,Middlesbrough
p17694,148,2007/2008,Ross Turnbull,Middlesbrough
p17982,148,2007/2008,Matthew Bates,Middlesbrough
p18145,148,2007/2008,Andrew Taylor,Middlesbrough
p1827,148,2007/2008,Mark Schwarzer,Middlesbrough
p18767,148,2007/2008,Tony McMahon,Middlesbrough
p1930,148,2007/2008,Luke Young,Middlesbrough
p19846,148,2007/2008,David Knight,Middlesbrough
p19847,148,2007/2008,Jason Kennedy,Middlesbrough
p19958,148,2007/2008,David Wheater,Middlesbrough
p19959,148,2007/2008,Adam Johnson,Middlesbrough
p25243,148,2007/2008,Lee Dong-Gook,Middlesbrough
p28448,148,2007/2008,Lee Cattermole,Middlesbrough
p33736,148,2007/2008,Mohamed Shawky,Middlesbrough
p3672,148,2007/2008,Chris Riggott,Middlesbrough
p37023,148,2007/2008,Josh Walker,Middlesbrough
p37024,148,2007/2008,Tom Craddock,Middlesbrough
p37644,148,2007/2008,Seb Hines,Middlesbrough
p38159,148,2007/2008,Herold Goulon,Middlesbrough
p39234,148,2007/2008,Afonso Alves,Middlesbrough
p4152,148,2007/2008,Gaizka Mendieta,Middlesbrough
p4332,148,2007/2008,Julio Arca,Middlesbrough
p45418,148,2007/2008,Graeme Owens,Middlesbrough
p45420,148,2007/2008,Jonathan Grounds,Middlesbrough
p48633,148,2007/2008,Ben Hutchinson,Middlesbrough
p49262,148,2007/2008,Jason Steele,Middlesbrough
p49827,148,2007/2008,Sam Filler,Middlesbrough
p5716,148,2007/2008,Gary O'Neil,Middlesbrough
p9631,148,2007/2008,Brad Jones,Middlesbrough
p9677,148,2007/2008,Mido,Middlesbrough
p973,148,2007/2008,Jonathan Woodgate,Middlesbrough
p1256,149,2007/2008,Damien Duff,Newcastle United
p14055,149,2007/2008,Abdoulaye Diagne-Faye,Newcastle United
p14934,149,2007/2008,Obafemi Martins,Newcastle United
p15157,149,2007/2008,James Milner,Newcastle United
p15276,149,2007/2008,Joey Barton,Newcastle United
p1664,149,2007/2008,Celestine Babayaro,Newcastle United
p17518,149,2007/2008,David Rozehnal,Newcastle United
p1795,149,2007/2008,Michael Owen,Newcastle United
p17974,149,2007/2008,Steven Taylor,Newcastle United
p18146,149,2007/2008,Peter Ramage,Newcastle United
p1819,149,2007/2008,Nicky Butt,Newcastle United
p1822,149,2007/2008,Shay Given,Newcastle United
p1840,149,2007/2008,Kieron Dyer,Newcastle United
p1860,149,2007/2008,Nolberto Solano,Newcastle United
p18737,149,2007/2008,Charles N'Zogbia,Newcastle United
p1879,149,2007/2008,Stephen Carr,Newcastle United
p1881,149,2007/2008,Steve Harper,Newcastle United
p20480,149,2007/2008,Tim Krul,Newcastle United
p20647,149,2007/2008,Paul Huntington,Newcastle United
p2183,149,2007/2008,Mark Viduka,Newcastle United
p26725,149,2007/2008,José Enrique,Newcastle United
p32265,149,2007/2008,Matty Pattison,Newcastle United
p40141,149,2007/2008,James Troisi,Newcastle United
p40142,149,2007/2008,Andy Carroll,Newcastle United
p4025,149,2007/2008,Emre,Newcastle United
p40345,149,2007/2008,David Edgar,Newcastle United
p40383,149,2007/2008,Fraser Forster,Newcastle United
p40545,149,2007/2008,Kazenga LuaLua,Newcastle United
p46367,149,2007/2008,Ben Tozer,Newcastle United
p49697,149,2007/2008,Tamás Kádár,Newcastle United
p49778,149,2007/2008,Fabio Zamblera,Newcastle United
p51920,149,2007/2008,Mark Cook,Newcastle United
p5959,149,2007/2008,Albert Luque,Newcastle United
p6081,149,2007/2008,Geremi,Newcastle United
p6240,149,2007/2008,Shola Ameobi,Newcastle United
p6730,149,2007/2008,Lamine Diatta,Newcastle United
p6808,149,2007/2008,Habib Beye,Newcastle United
p8748,149,2007/2008,Caçapa,Newcastle United
p999,149,2007/2008,Alan Smith,Newcastle United
p10602,153,2007/2008,Milan Baros,Portsmouth
p11980,153,2007/2008,Papa Bouba Diop,Portsmouth
p11991,153,2007/2008,Benjani,Portsmouth
p12097,153,2007/2008,Richard Duffy,Portsmouth
p12744,153,2007/2008,David Nugent,Portsmouth
p13000,153,2007/2008,John Utaka,Portsmouth
p13927,153,2007/2008,Noé Pamarot,Portsmouth
p14791,153,2007/2008,Sulley Muntari,Portsmouth
p15266,153,2007/2008,Pedro Mendes,Portsmouth
p1589,153,2007/2008,Sean Davis,Portsmouth
p1590,153,2007/2008,David James,Portsmouth
p1629,153,2007/2008,Andy O'Brien,Portsmouth
p1648,153,2007/2008,Kanu,Portsmouth
p18006,153,2007/2008,Martin Cranie,Portsmouth
p18148,153,2007/2008,Chris Clark,Portsmouth
p1886,153,2007/2008,Sol Campbell,Portsmouth
p19985,153,2007/2008,Scott Harris,Portsmouth
p20468,153,2007/2008,Lassana Diarra,Portsmouth
p26754,153,2007/2008,Franck Songo'o,Portsmouth
p27674,153,2007/2008,Arnold Mvuemba,Portsmouth
p28097,153,2007/2008,Niko Kranjcar,Portsmouth
p3046,153,2007/2008,Richard Hughes,Portsmouth
p32318,153,2007/2008,Marc Wilson,Portsmouth
p3234,153,2007/2008,Lomana Lua Lua,Portsmouth
p3289,153,2007/2008,Matthew Taylor,Portsmouth
p3411,153,2007/2008,Linvoy Primus,Portsmouth
p3642,153,2007/2008,Hermann Hreidarsson,Portsmouth
p3759,153,2007/2008,Djimi Traore,Portsmouth
p38000,153,2007/2008,Lucien Aubey,Portsmouth
p40122,153,2007/2008,Callum Reynolds,Portsmouth
p40349,153,2007/2008,Asmir Begovic,Portsmouth
p4253,153,2007/2008,Lauren,Portsmouth
p44028,153,2007/2008,Paris Cowan-Hall,Portsmouth
p45173,153,2007/2008,Jean-Francois Christophe,Portsmouth
p49467,153,2007/2008,Danijel Subotic,Portsmouth
p49654,153,2007/2008,Adda Djeziri,Portsmouth
p5000,153,2007/2008,Dejan Stefanovic,Portsmouth
p51684,153,2007/2008,Nick Jordan,Portsmouth
p5716,153,2007/2008,Gary O'Neil,Portsmouth
p60314,153,2007/2008,Ryan Gazet Du Chattelier,Portsmouth
p6219,153,2007/2008,Sylvain Distin,Portsmouth
p7718,153,2007/2008,Jamie Ashdown,Portsmouth
p7958,153,2007/2008,Jermain Defoe,Portsmouth
p9047,153,2007/2008,Glen Johnson,Portsmouth
p10549,155,2007/2008,Dave Kitson,Reading
p11217,155,2007/2008,Seol Ki-Hyeon,Reading
p12024,155,2007/2008,Graham Stack,Reading
p14158,155,2007/2008,Ibrahima Sonko,Reading
p14166,155,2007/2008,Leroy Lita,Reading
p15137,155,2007/2008,Liam Rosenior,Reading
p15885,155,2007/2008,Adam Federici,Reading
p15947,155,2007/2008,Emerse Faé,Reading
p18856,155,2007/2008,Bobby Convey,Reading
p18877,155,2007/2008,John Halls,Reading
p19040,155,2007/2008,Sam Sodje,Reading
p19911,155,2007/2008,Scott Golbourne,Reading
p2009,155,2007/2008,John Oster,Reading
p20450,155,2007/2008,Kevin Doyle,Reading
p20452,155,2007/2008,Shane Long,Reading
p20453,155,2007/2008,Curtis Osano,Reading
